coord,territory_id
"[301,173]",1603001
"[302,173]",1603001
"[303,173]",1603001
"[304,173]",1603001
"[305,173]",1603001
"[306,173]",1605001
"[307,173]",1608001
"[308,173]",1608001
"[309,173]",1608001
"[310,173]",1608001
"[311,173]",1608001
"[312,173]",1608001
"[313,173]",1605001
"[314,173]",1605001
"[315,173]",1603001
"[316,173]",1603001
"[317,173]",1603001
"[318,173]",1603001
"[319,173]",1603001
"[320,173]",1603001
"[321,173]",1603001
"[322,173]",1603001
"[323,173]",1603001
"[324,173]",1603001
"[325,173]",1603001
"[326,173]",1603001
"[327,173]",1603001
"[328,173]",1603001
"[329,173]",1603001
"[330,173]",1603001
"[331,173]",1603001
"[332,173]",1603001
"[333,173]",1603001
"[334,173]",1603001
"[335,173]",1603001
"[336,173]",1603001
"[337,173]",1603001
"[338,173]",1603001
"[339,173]",1603001
"[340,173]",1603001
"[341,173]",1603001
"[342,173]",1603001
"[343,173]",1603001
"[344,173]",1603001
"[345,173]",1603001
"[346,173]",1606001
"[347,173]",1606001
"[348,173]",1606001
"[349,173]",1606001
"[350,173]",1606001
"[351,173]",1606001
"[352,173]",1603001
"[353,173]",1603001
"[354,173]",1606001
"[355,173]",1606001
"[356,173]",1603001
"[357,173]",1603001
"[358,173]",1603001
"[359,173]",1603001
"[0,174]",1603001
"[1,174]",1603001
"[2,174]",1603001
"[3,174]",1603001
"[4,174]",1603001
"[5,174]",1603001
"[6,174]",1603001
"[7,174]",1608001
"[8,174]",1608001
"[9,174]",1608001
"[10,174]",1608001
"[11,174]",1608001
"[12,174]",1608001
"[13,174]",1605001
"[14,174]",1605001
"[15,174]",1603001
"[16,174]",1603001
"[17,174]",1603001
"[18,174]",1603001
"[19,174]",1603001
"[20,174]",1603001
"[21,174]",1603001
"[22,174]",1603001
"[23,174]",1603001
"[24,174]",1603001
"[25,174]",1603001
"[26,174]",1603001
"[27,174]",1603001
"[28,174]",1603001
"[29,174]",1603001
"[30,174]",1603001
"[31,174]",1603001
"[32,174]",1603001
"[33,174]",1603001
"[34,174]",1603001
"[35,174]",1603001
"[36,174]",1603001
"[37,174]",1608001
"[38,174]",1608001
"[39,174]",1608001
"[40,174]",1608001
"[41,174]",1608001
"[42,174]",1608001
"[43,174]",1605001
"[44,174]",1605001
"[45,174]",1603001
"[46,174]",1603001
"[47,174]",1603001
"[48,174]",1603001
"[49,174]",1603001
"[50,174]",1603001
"[51,174]",1603001
"[52,174]",1603001
"[53,174]",1603001
"[54,174]",1603001
"[55,174]",1603001
"[56,174]",1603001
"[57,174]",1603001
"[58,174]",1603001
"[59,174]",1603001
"[60,174]",1602001
"[61,174]",1602001
"[62,174]",1602001
"[63,174]",1602001
"[64,174]",1602001
"[65,174]",1602001
"[66,174]",1602001
"[67,174]",1602001
"[68,174]",1602001
"[69,174]",1602001
"[70,174]",1602001
"[71,174]",1602001
"[72,174]",1602001
"[73,174]",1602001
"[74,174]",1602001
"[75,174]",1605001
"[76,174]",1608001
"[77,174]",1608001
"[78,174]",1602001
"[79,174]",1602001
"[80,174]",1602001
"[81,174]",1602001
"[82,174]",1602001
"[83,174]",1602001
"[84,174]",1606001
"[85,174]",1606001
"[86,174]",1602001
"[87,174]",1602001
"[88,174]",1605001
"[89,174]",1605001
"[90,174]",1602001
"[91,174]",1602001
"[92,174]",1602001
"[93,174]",1602001
"[94,174]",1602001
"[95,174]",1602001
"[96,174]",1602001
"[97,174]",1602001
"[98,174]",1602001
"[99,174]",1602001
"[100,174]",1602001
"[101,174]",1602001
"[102,174]",1602001
"[103,174]",1602001
"[104,174]",1602001
"[105,174]",1605001
"[106,174]",1608001
"[107,174]",1608001
"[108,174]",1602001
"[109,174]",1602001
"[110,174]",1602001
"[111,174]",1602001
"[112,174]",1602001
"[113,174]",1602001
"[114,174]",1606001
"[115,174]",1606001
"[116,174]",1602001
"[117,174]",1602001
"[118,174]",1605001
"[119,174]",1605001
"[120,174]",1601001
"[121,174]",1601001
"[122,174]",1601001
"[123,174]",1601001
"[124,174]",1601001
"[125,174]",1605001
"[126,174]",1605001
"[127,174]",1605001
"[128,174]",1605001
"[129,174]",1606001
"[130,174]",1606001
"[131,174]",1608001
"[132,174]",1608001
"[133,174]",1605001
"[134,174]",1605001
"[135,174]",1601001
"[136,174]",1601001
"[137,174]",1601001
"[138,174]",1601001
"[139,174]",1605001
"[140,174]",1606001
"[141,174]",1605001
"[142,174]",1605001
"[143,174]",1605001
"[144,174]",1601001
"[145,174]",1601001
"[146,174]",1601001
"[147,174]",1601001
"[148,174]",1605001
"[149,174]",1605001
"[150,174]",1601001
"[151,174]",1601001
"[152,174]",1601001
"[153,174]",1601001
"[154,174]",1601001
"[155,174]",1607001
"[156,174]",1607001
"[157,174]",1607001
"[158,174]",1607001
"[159,174]",1607001
"[160,174]",1607001
"[161,174]",1607001
"[162,174]",1606001
"[163,174]",1606001
"[164,174]",1601001
"[165,174]",1601001
"[166,174]",1601001
"[167,174]",1601001
"[168,174]",1601001
"[169,174]",1601001
"[170,174]",1605001
"[171,174]",1605001
"[172,174]",1606001
"[173,174]",1608001
"[174,174]",1608001
"[175,174]",1606001
"[176,174]",1605001
"[177,174]",1601001
"[178,174]",1601001
"[179,174]",1601001
"[180,174]",1601001
"[181,174]",1601001
"[182,174]",1601001
"[183,174]",1601001
"[184,174]",1601001
"[185,174]",1605001
"[186,174]",1605001
"[187,174]",1605001
"[188,174]",1605001
"[189,174]",1606001
"[190,174]",1606001
"[191,174]",1608001
"[192,174]",1608001
"[193,174]",1605001
"[194,174]",1605001
"[195,174]",1601001
"[196,174]",1601001
"[197,174]",1601001
"[198,174]",1601001
"[199,174]",1605001
"[200,174]",1606001
"[201,174]",1605001
"[202,174]",1605001
"[203,174]",1605001
"[204,174]",1601001
"[205,174]",1601001
"[206,174]",1601001
"[207,174]",1601001
"[208,174]",1605001
"[209,174]",1605001
"[210,174]",1601001
"[211,174]",1601001
"[212,174]",1601001
"[213,174]",1601001
"[214,174]",1601001
"[215,174]",1605001
"[216,174]",1605001
"[217,174]",1605001
"[218,174]",1605001
"[219,174]",1606001
"[220,174]",1606001
"[221,174]",1608001
"[222,174]",1608001
"[223,174]",1605001
"[224,174]",1605001
"[225,174]",1601001
"[226,174]",1601001
"[227,174]",1601001
"[228,174]",1601001
"[229,174]",1605001
"[230,174]",1606001
"[231,174]",1605001
"[232,174]",1605001
"[233,174]",1605001
"[234,174]",1601001
"[235,174]",1601001
"[236,174]",1601001
"[237,174]",1601001
"[238,174]",1605001
"[239,174]",1605001
"[240,174]",1602001
"[241,174]",1602001
"[242,174]",1602001
"[243,174]",1602001
"[244,174]",1602001
"[245,174]",1602001
"[246,174]",1602001
"[247,174]",1602001
"[248,174]",1602001
"[249,174]",1602001
"[250,174]",1602001
"[251,174]",1602001
"[252,174]",1602001
"[253,174]",1602001
"[254,174]",1602001
"[255,174]",1605001
"[256,174]",1608001
"[257,174]",1608001
"[258,174]",1602001
"[259,174]",1602001
"[260,174]",1602001
"[261,174]",1602001
"[262,174]",1602001
"[263,174]",1602001
"[264,174]",1606001
"[265,174]",1606001
"[266,174]",1602001
"[267,174]",1602001
"[268,174]",1605001
"[269,174]",1605001
"[270,174]",1602001
"[271,174]",1602001
"[272,174]",1602001
"[273,174]",1602001
"[274,174]",1602001
"[275,174]",1606001
"[276,174]",1608001
"[277,174]",1606001
"[278,174]",1606001
"[279,174]",1602001
"[280,174]",1602001
"[281,174]",1602001
"[282,174]",1602001
"[283,174]",1602001
"[284,174]",1602001
"[285,174]",1602001
"[286,174]",1602001
"[287,174]",1602001
"[288,174]",1602001
"[289,174]",1606001
"[290,174]",1606001
"[291,174]",1606001
"[292,174]",1606001
"[293,174]",1606001
"[294,174]",1602001
"[295,174]",1602001
"[296,174]",1602001
"[297,174]",1602001
"[298,174]",1602001
"[299,174]",1602001
"[300,174]",1603001
"[301,174]",1603001
"[302,174]",1603001
"[303,174]",1603001
"[304,174]",1603001
"[305,174]",1603001
"[306,174]",1603001
"[307,174]",1608001
"[308,174]",1608001
"[309,174]",1608001
"[310,174]",1608001
"[311,174]",1608001
"[312,174]",1608001
"[313,174]",1605001
"[314,174]",1605001
"[315,174]",1603001
"[316,174]",1603001
"[317,174]",1603001
"[318,174]",1603001
"[319,174]",1603001
"[320,174]",1603001
"[321,174]",1603001
"[322,174]",1603001
"[323,174]",1603001
"[324,174]",1603001
"[325,174]",1603001
"[326,174]",1603001
"[327,174]",1603001
"[328,174]",1603001
"[329,174]",1603001
"[330,174]",1603001
"[331,174]",1603001
"[332,174]",1603001
"[333,174]",1603001
"[334,174]",1603001
"[335,174]",1603001
"[336,174]",1603001
"[337,174]",1603001
"[338,174]",1603001
"[339,174]",1603001
"[340,174]",1603001
"[341,174]",1603001
"[342,174]",1603001
"[343,174]",1603001
"[344,174]",1603001
"[345,174]",1603001
"[346,174]",1606001
"[347,174]",1605001
"[348,174]",1608001
"[349,174]",1608001
"[350,174]",1608001
"[351,174]",1608001
"[352,174]",1606001
"[353,174]",1603001
"[354,174]",1603001
"[355,174]",1603001
"[356,174]",1603001
"[357,174]",1603001
"[358,174]",1603001
"[359,174]",1603001
"[0,175]",1603001
"[1,175]",1603001
"[2,175]",1603001
"[3,175]",1603001
"[4,175]",1603001
"[5,175]",1605001
"[6,175]",1603001
"[7,175]",1608001
"[8,175]",1608001
"[9,175]",1608001
"[10,175]",1608001
"[11,175]",1608001
"[12,175]",1605001
"[13,175]",1605001
"[14,175]",1603001
"[15,175]",1603001
"[16,175]",1603001
"[17,175]",1603001
"[18,175]",1603001
"[19,175]",1603001
"[20,175]",1603001
"[21,175]",1603001
"[22,175]",1603001
"[23,175]",1603001
"[24,175]",1603001
"[25,175]",1603001
"[26,175]",1603001
"[27,175]",1603001
"[28,175]",1603001
"[29,175]",1603001
"[30,175]",1603001
"[31,175]",1603001
"[32,175]",1603001
"[33,175]",1603001
"[34,175]",1603001
"[35,175]",1605001
"[36,175]",1603001
"[37,175]",1608001
"[38,175]",1608001
"[39,175]",1608001
"[40,175]",1608001
"[41,175]",1608001
"[42,175]",1605001
"[43,175]",1605001
"[44,175]",1603001
"[45,175]",1603001
"[46,175]",1603001
"[47,175]",1603001
"[48,175]",1603001
"[49,175]",1603001
"[50,175]",1603001
"[51,175]",1603001
"[52,175]",1603001
"[53,175]",1603001
"[54,175]",1603001
"[55,175]",1603001
"[56,175]",1603001
"[57,175]",1603001
"[58,175]",1603001
"[59,175]",1603001
"[60,175]",1602001
"[61,175]",1602001
"[62,175]",1602001
"[63,175]",1602001
"[64,175]",1602001
"[65,175]",1602001
"[66,175]",1602001
"[67,175]",1602001
"[68,175]",1602001
"[69,175]",1606001
"[70,175]",1606001
"[71,175]",1606001
"[72,175]",1606001
"[73,175]",1602001
"[74,175]",1602001
"[75,175]",1602001
"[76,175]",1602001
"[77,175]",1608001
"[78,175]",1608001
"[79,175]",1602001
"[80,175]",1602001
"[81,175]",1602001
"[82,175]",1602001
"[83,175]",1606001
"[84,175]",1606001
"[85,175]",1606001
"[86,175]",1602001
"[87,175]",1606001
"[88,175]",1606001
"[89,175]",1602001
"[90,175]",1602001
"[91,175]",1602001
"[92,175]",1602001
"[93,175]",1602001
"[94,175]",1602001
"[95,175]",1602001
"[96,175]",1602001
"[97,175]",1602001
"[98,175]",1602001
"[99,175]",1606001
"[100,175]",1606001
"[101,175]",1606001
"[102,175]",1606001
"[103,175]",1602001
"[104,175]",1602001
"[105,175]",1602001
"[106,175]",1602001
"[107,175]",1608001
"[108,175]",1608001
"[109,175]",1602001
"[110,175]",1602001
"[111,175]",1602001
"[112,175]",1602001
"[113,175]",1606001
"[114,175]",1606001
"[115,175]",1606001
"[116,175]",1602001
"[117,175]",1606001
"[118,175]",1606001
"[119,175]",1602001
"[120,175]",1601001
"[121,175]",1601001
"[122,175]",1601001
"[123,175]",1601001
"[124,175]",1605001
"[125,175]",1605001
"[126,175]",1605001
"[127,175]",1605001
"[128,175]",1606001
"[129,175]",1608001
"[130,175]",1608001
"[131,175]",1608001
"[132,175]",1605001
"[133,175]",1605001
"[134,175]",1601001
"[135,175]",1601001
"[136,175]",1601001
"[137,175]",1601001
"[138,175]",1605001
"[139,175]",1605001
"[140,175]",1606001
"[141,175]",1605001
"[142,175]",1605001
"[143,175]",1605001
"[144,175]",1601001
"[145,175]",1601001
"[146,175]",1601001
"[147,175]",1601001
"[148,175]",1605001
"[149,175]",1601001
"[150,175]",1601001
"[151,175]",1601001
"[152,175]",1601001
"[153,175]",1601001
"[154,175]",1601001
"[155,175]",1607001
"[156,175]",1607001
"[157,175]",1607001
"[158,175]",1607001
"[159,175]",1607001
"[160,175]",1607001
"[161,175]",1607001
"[162,175]",1607001
"[163,175]",1601001
"[164,175]",1601001
"[165,175]",1601001
"[166,175]",1601001
"[167,175]",1601001
"[168,175]",1601001
"[169,175]",1601001
"[170,175]",1601001
"[171,175]",1601001
"[172,175]",1606001
"[173,175]",1608001
"[174,175]",1606001
"[175,175]",1605001
"[176,175]",1601001
"[177,175]",1601001
"[178,175]",1601001
"[179,175]",1601001
"[180,175]",1601001
"[181,175]",1601001
"[182,175]",1601001
"[183,175]",1601001
"[184,175]",1605001
"[185,175]",1605001
"[186,175]",1605001
"[187,175]",1605001
"[188,175]",1606001
"[189,175]",1608001
"[190,175]",1608001
"[191,175]",1608001
"[192,175]",1605001
"[193,175]",1605001
"[194,175]",1601001
"[195,175]",1601001
"[196,175]",1601001
"[197,175]",1601001
"[198,175]",1605001
"[199,175]",1605001
"[200,175]",1606001
"[201,175]",1605001
"[202,175]",1605001
"[203,175]",1605001
"[204,175]",1601001
"[205,175]",1601001
"[206,175]",1601001
"[207,175]",1601001
"[208,175]",1605001
"[209,175]",1601001
"[210,175]",1601001
"[211,175]",1601001
"[212,175]",1601001
"[213,175]",1601001
"[214,175]",1605001
"[215,175]",1605001
"[216,175]",1605001
"[217,175]",1605001
"[218,175]",1606001
"[219,175]",1608001
"[220,175]",1608001
"[221,175]",1608001
"[222,175]",1605001
"[223,175]",1605001
"[224,175]",1601001
"[225,175]",1601001
"[226,175]",1601001
"[227,175]",1601001
"[228,175]",1605001
"[229,175]",1605001
"[230,175]",1606001
"[231,175]",1605001
"[232,175]",1605001
"[233,175]",1605001
"[234,175]",1601001
"[235,175]",1601001
"[236,175]",1601001
"[237,175]",1601001
"[238,175]",1605001
"[239,175]",1601001
"[240,175]",1602001
"[241,175]",1602001
"[242,175]",1602001
"[243,175]",1602001
"[244,175]",1602001
"[245,175]",1602001
"[246,175]",1602001
"[247,175]",1602001
"[248,175]",1602001
"[249,175]",1606001
"[250,175]",1606001
"[251,175]",1606001
"[252,175]",1606001
"[253,175]",1602001
"[254,175]",1602001
"[255,175]",1602001
"[256,175]",1602001
"[257,175]",1608001
"[258,175]",1608001
"[259,175]",1602001
"[260,175]",1602001
"[261,175]",1602001
"[262,175]",1602001
"[263,175]",1606001
"[264,175]",1606001
"[265,175]",1606001
"[266,175]",1602001
"[267,175]",1606001
"[268,175]",1606001
"[269,175]",1602001
"[270,175]",1602001
"[271,175]",1602001
"[272,175]",1602001
"[273,175]",1602001
"[274,175]",1605001
"[275,175]",1605001
"[276,175]",1606001
"[277,175]",1602001
"[278,175]",1602001
"[279,175]",1602001
"[280,175]",1602001
"[281,175]",1602001
"[282,175]",1602001
"[283,175]",1602001
"[284,175]",1602001
"[285,175]",1602001
"[286,175]",1602001
"[287,175]",1602001
"[288,175]",1602001
"[289,175]",1602001
"[290,175]",1606001
"[291,175]",1605001
"[292,175]",1605001
"[293,175]",1602001
"[294,175]",1602001
"[295,175]",1602001
"[296,175]",1602001
"[297,175]",1602001
"[298,175]",1602001
"[299,175]",1602001
"[300,175]",1603001
"[301,175]",1603001
"[302,175]",1603001
"[303,175]",1603001
"[304,175]",1603001
"[305,175]",1605001
"[306,175]",1603001
"[307,175]",1608001
"[308,175]",1608001
"[309,175]",1608001
"[310,175]",1608001
"[311,175]",1608001
"[312,175]",1605001
"[313,175]",1605001
"[314,175]",1603001
"[315,175]",1603001
"[316,175]",1603001
"[317,175]",1603001
"[318,175]",1603001
"[319,175]",1603001
"[320,175]",1603001
"[321,175]",1603001
"[322,175]",1603001
"[323,175]",1603001
"[324,175]",1603001
"[325,175]",1603001
"[326,175]",1603001
"[327,175]",1603001
"[328,175]",1603001
"[329,175]",1603001
"[330,175]",1603001
"[331,175]",1603001
"[332,175]",1603001
"[333,175]",1603001
"[334,175]",1603001
"[335,175]",1603001
"[336,175]",1603001
"[337,175]",1603001
"[338,175]",1603001
"[339,175]",1603001
"[340,175]",1603001
"[341,175]",1603001
"[342,175]",1603001
"[343,175]",1603001
"[344,175]",1603001
"[345,175]",1603001
"[346,175]",1606001
"[347,175]",1608001
"[348,175]",1608001
"[349,175]",1608001
"[350,175]",1608001
"[351,175]",1608001
"[352,175]",1606001
"[353,175]",1606001
"[354,175]",1603001
"[355,175]",1603001
"[356,175]",1603001
"[357,175]",1603001
"[358,175]",1603001
"[359,175]",1603001
"[0,176]",1603001
"[1,176]",1603001
"[2,176]",1603001
"[3,176]",1603001
"[4,176]",1603001
"[5,176]",1603001
"[6,176]",1605001
"[7,176]",1605001
"[8,176]",1605001
"[9,176]",1605001
"[10,176]",1605001
"[11,176]",1605001
"[12,176]",1605001
"[13,176]",1605001
"[14,176]",1603001
"[15,176]",1603001
"[16,176]",1603001
"[17,176]",1603001
"[18,176]",1603001
"[19,176]",1603001
"[20,176]",1603001
"[21,176]",1603001
"[22,176]",1606001
"[23,176]",1606001
"[24,176]",1606001
"[25,176]",1606001
"[26,176]",1603001
"[27,176]",1603001
"[28,176]",1603001
"[29,176]",1603001
"[30,176]",1603001
"[31,176]",1603001
"[32,176]",1603001
"[33,176]",1603001
"[34,176]",1603001
"[35,176]",1603001
"[36,176]",1605001
"[37,176]",1605001
"[38,176]",1605001
"[39,176]",1605001
"[40,176]",1605001
"[41,176]",1605001
"[42,176]",1605001
"[43,176]",1605001
"[44,176]",1603001
"[45,176]",1603001
"[46,176]",1603001
"[47,176]",1603001
"[48,176]",1603001
"[49,176]",1603001
"[50,176]",1603001
"[51,176]",1603001
"[52,176]",1606001
"[53,176]",1606001
"[54,176]",1606001
"[55,176]",1606001
"[56,176]",1603001
"[57,176]",1603001
"[58,176]",1603001
"[59,176]",1603001
"[60,176]",1602001
"[61,176]",1602001
"[62,176]",1602001
"[63,176]",1602001
"[64,176]",1602001
"[65,176]",1602001
"[66,176]",1602001
"[67,176]",1602001
"[68,176]",1602001
"[69,176]",1605001
"[70,176]",1608001
"[71,176]",1608001
"[72,176]",1608001
"[73,176]",1606001
"[74,176]",1606001
"[75,176]",1602001
"[76,176]",1602001
"[77,176]",1602001
"[78,176]",1605001
"[79,176]",1605001
"[80,176]",1602001
"[81,176]",1602001
"[82,176]",1602001
"[83,176]",1602001
"[84,176]",1606001
"[85,176]",1606001
"[86,176]",1602001
"[87,176]",1606001
"[88,176]",1608001
"[89,176]",1606001
"[90,176]",1602001
"[91,176]",1602001
"[92,176]",1602001
"[93,176]",1602001
"[94,176]",1602001
"[95,176]",1602001
"[96,176]",1602001
"[97,176]",1602001
"[98,176]",1602001
"[99,176]",1605001
"[100,176]",1608001
"[101,176]",1608001
"[102,176]",1608001
"[103,176]",1606001
"[104,176]",1606001
"[105,176]",1602001
"[106,176]",1602001
"[107,176]",1602001
"[108,176]",1605001
"[109,176]",1605001
"[110,176]",1602001
"[111,176]",1602001
"[112,176]",1602001
"[113,176]",1602001
"[114,176]",1606001
"[115,176]",1606001
"[116,176]",1602001
"[117,176]",1606001
"[118,176]",1608001
"[119,176]",1606001
"[120,176]",1601001
"[121,176]",1601001
"[122,176]",1601001
"[123,176]",1601001
"[124,176]",1601001
"[125,176]",1606001
"[126,176]",1606001
"[127,176]",1606001
"[128,176]",1608001
"[129,176]",1608001
"[130,176]",1608001
"[131,176]",1601001
"[132,176]",1601001
"[133,176]",1601001
"[134,176]",1601001
"[135,176]",1601001
"[136,176]",1601001
"[137,176]",1601001
"[138,176]",1605001
"[139,176]",1605001
"[140,176]",1606001
"[141,176]",1606001
"[142,176]",1601001
"[143,176]",1601001
"[144,176]",1601001
"[145,176]",1601001
"[146,176]",1601001
"[147,176]",1601001
"[148,176]",1601001
"[149,176]",1601001
"[150,176]",1606001
"[151,176]",1606001
"[152,176]",1606001
"[153,176]",1606001
"[154,176]",1606001
"[155,176]",1606001
"[156,176]",1606001
"[157,176]",1607001
"[158,176]",1607001
"[159,176]",1607001
"[160,176]",1607001
"[161,176]",1607001
"[162,176]",1607001
"[163,176]",1607001
"[164,176]",1601001
"[165,176]",1601001
"[166,176]",1601001
"[167,176]",1601001
"[168,176]",1601001
"[169,176]",1601001
"[170,176]",1601001
"[171,176]",1601001
"[172,176]",1601001
"[173,176]",1601001
"[174,176]",1601001
"[175,176]",1601001
"[176,176]",1601001
"[177,176]",1601001
"[178,176]",1601001
"[179,176]",1601001
"[180,176]",1601001
"[181,176]",1601001
"[182,176]",1601001
"[183,176]",1601001
"[184,176]",1601001
"[185,176]",1606001
"[186,176]",1606001
"[187,176]",1606001
"[188,176]",1608001
"[189,176]",1608001
"[190,176]",1608001
"[191,176]",1601001
"[192,176]",1601001
"[193,176]",1601001
"[194,176]",1601001
"[195,176]",1601001
"[196,176]",1601001
"[197,176]",1601001
"[198,176]",1605001
"[199,176]",1605001
"[200,176]",1606001
"[201,176]",1606001
"[202,176]",1601001
"[203,176]",1601001
"[204,176]",1601001
"[205,176]",1601001
"[206,176]",1601001
"[207,176]",1601001
"[208,176]",1601001
"[209,176]",1601001
"[210,176]",1601001
"[211,176]",1601001
"[212,176]",1601001
"[213,176]",1601001
"[214,176]",1601001
"[215,176]",1606001
"[216,176]",1606001
"[217,176]",1606001
"[218,176]",1608001
"[219,176]",1608001
"[220,176]",1608001
"[221,176]",1601001
"[222,176]",1601001
"[223,176]",1601001
"[224,176]",1601001
"[225,176]",1601001
"[226,176]",1601001
"[227,176]",1601001
"[228,176]",1605001
"[229,176]",1605001
"[230,176]",1606001
"[231,176]",1606001
"[232,176]",1601001
"[233,176]",1601001
"[234,176]",1601001
"[235,176]",1601001
"[236,176]",1601001
"[237,176]",1601001
"[238,176]",1601001
"[239,176]",1601001
"[240,176]",1602001
"[241,176]",1602001
"[242,176]",1602001
"[243,176]",1602001
"[244,176]",1602001
"[245,176]",1602001
"[246,176]",1602001
"[247,176]",1602001
"[248,176]",1602001
"[249,176]",1605001
"[250,176]",1608001
"[251,176]",1608001
"[252,176]",1608001
"[253,176]",1606001
"[254,176]",1606001
"[255,176]",1602001
"[256,176]",1602001
"[257,176]",1602001
"[258,176]",1605001
"[259,176]",1605001
"[260,176]",1602001
"[261,176]",1602001
"[262,176]",1602001
"[263,176]",1602001
"[264,176]",1606001
"[265,176]",1606001
"[266,176]",1602001
"[267,176]",1606001
"[268,176]",1608001
"[269,176]",1606001
"[270,176]",1602001
"[271,176]",1602001
"[272,176]",1605001
"[273,176]",1605001
"[274,176]",1605001
"[275,176]",1605001
"[276,176]",1605001
"[277,176]",1602001
"[278,176]",1602001
"[279,176]",1602001
"[280,176]",1602001
"[281,176]",1602001
"[282,176]",1602001
"[283,176]",1602001
"[284,176]",1602001
"[285,176]",1602001
"[286,176]",1602001
"[287,176]",1602001
"[288,176]",1602001
"[289,176]",1602001
"[290,176]",1602001
"[291,176]",1602001
"[292,176]",1605001
"[293,176]",1602001
"[294,176]",1602001
"[295,176]",1602001
"[296,176]",1602001
"[297,176]",1602001
"[298,176]",1602001
"[299,176]",1602001
"[300,176]",1603001
"[301,176]",1603001
"[302,176]",1603001
"[303,176]",1603001
"[304,176]",1603001
"[305,176]",1603001
"[306,176]",1605001
"[307,176]",1605001
"[308,176]",1605001
"[309,176]",1605001
"[310,176]",1605001
"[311,176]",1605001
"[312,176]",1605001
"[313,176]",1605001
"[314,176]",1603001
"[315,176]",1603001
"[316,176]",1603001
"[317,176]",1603001
"[318,176]",1603001
"[319,176]",1603001
"[320,176]",1603001
"[321,176]",1603001
"[322,176]",1606001
"[323,176]",1606001
"[324,176]",1606001
"[325,176]",1606001
"[326,176]",1603001
"[327,176]",1603001
"[328,176]",1603001
"[329,176]",1603001
"[330,176]",1603001
"[331,176]",1603001
"[332,176]",1603001
"[333,176]",1603001
"[334,176]",1603001
"[335,176]",1603001
"[336,176]",1603001
"[337,176]",1603001
"[338,176]",1603001
"[339,176]",1603001
"[340,176]",1603001
"[341,176]",1603001
"[342,176]",1603001
"[343,176]",1603001
"[344,176]",1603001
"[345,176]",1603001
"[346,176]",1603001
"[347,176]",1606001
"[348,176]",1608001
"[349,176]",1608001
"[350,176]",1608001
"[351,176]",1608001
"[352,176]",1608001
"[353,176]",1608001
"[354,176]",1606001
"[355,176]",1603001
"[356,176]",1603001
"[357,176]",1603001
"[358,176]",1603001
"[359,176]",1603001
"[0,177]",1603001
"[1,177]",1603001
"[2,177]",1603001
"[3,177]",1606001
"[4,177]",1606001
"[5,177]",1605001
"[6,177]",1605001
"[7,177]",1605001
"[8,177]",1605001
"[9,177]",1605001
"[10,177]",1605001
"[11,177]",1605001
"[12,177]",1605001
"[13,177]",1603001
"[14,177]",1603001
"[15,177]",1603001
"[16,177]",1603001
"[17,177]",1603001
"[18,177]",1603001
"[19,177]",1603001
"[20,177]",1603001
"[21,177]",1606001
"[22,177]",1608001
"[23,177]",1608001
"[24,177]",1608001
"[25,177]",1606001
"[26,177]",1606001
"[27,177]",1606001
"[28,177]",1606001
"[29,177]",1606001
"[30,177]",1603001
"[31,177]",1603001
"[32,177]",1603001
"[33,177]",1606001
"[34,177]",1606001
"[35,177]",1605001
"[36,177]",1605001
"[37,177]",1605001
"[38,177]",1605001
"[39,177]",1605001
"[40,177]",1605001
"[41,177]",1605001
"[42,177]",1605001
"[43,177]",1603001
"[44,177]",1603001
"[45,177]",1603001
"[46,177]",1603001
"[47,177]",1603001
"[48,177]",1603001
"[49,177]",1603001
"[50,177]",1603001
"[51,177]",1606001
"[52,177]",1608001
"[53,177]",1608001
"[54,177]",1608001
"[55,177]",1606001
"[56,177]",1606001
"[57,177]",1606001
"[58,177]",1606001
"[59,177]",1606001
"[60,177]",1602001
"[61,177]",1606001
"[62,177]",1606001
"[63,177]",1606001
"[64,177]",1602001
"[65,177]",1602001
"[66,177]",1602001
"[67,177]",1602001
"[68,177]",1605001
"[69,177]",1606001
"[70,177]",1606001
"[71,177]",1605001
"[72,177]",1608001
"[73,177]",1608001
"[74,177]",1606001
"[75,177]",1602001
"[76,177]",1602001
"[77,177]",1602001
"[78,177]",1605001
"[79,177]",1602001
"[80,177]",1602001
"[81,177]",1602001
"[82,177]",1602001
"[83,177]",1602001
"[84,177]",1606001
"[85,177]",1606001
"[86,177]",1606001
"[87,177]",1608001
"[88,177]",1608001
"[89,177]",1606001
"[90,177]",1602001
"[91,177]",1606001
"[92,177]",1606001
"[93,177]",1606001
"[94,177]",1602001
"[95,177]",1602001
"[96,177]",1602001
"[97,177]",1602001
"[98,177]",1605001
"[99,177]",1606001
"[100,177]",1606001
"[101,177]",1605001
"[102,177]",1608001
"[103,177]",1608001
"[104,177]",1606001
"[105,177]",1602001
"[106,177]",1602001
"[107,177]",1602001
"[108,177]",1605001
"[109,177]",1602001
"[110,177]",1602001
"[111,177]",1602001
"[112,177]",1602001
"[113,177]",1602001
"[114,177]",1606001
"[115,177]",1606001
"[116,177]",1606001
"[117,177]",1608001
"[118,177]",1608001
"[119,177]",1606001
"[120,177]",1605001
"[121,177]",1605001
"[122,177]",1601001
"[123,177]",1601001
"[124,177]",1601001
"[125,177]",1601001
"[126,177]",1601001
"[127,177]",1601001
"[128,177]",1601001
"[129,177]",1601001
"[130,177]",1601001
"[131,177]",1601001
"[132,177]",1601001
